id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,infinite_supply,minted_market_cap,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,tvl_ratio,last_updated,quote.USD.price,quote.USD.volume_24h,quote.USD.volume_change_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.tvl,quote.USD.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address,timestamp
1975,Chainlink,LINK,chainlink,2212,2017-09-20T00:00:00.000Z,"['platform', 'cosmos-ecosystem', 'defi', 'privacy', 'interoperability', 'iot', 'oracles', 'smart-contracts', 'ethereum-ecosystem', 'tron-ecosystem', 'polkadot', 'tokenized-stock', 'polkadot-ecosystem', 'heco-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'hedera-hashgraph-ecosystem', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'terra-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosystem', 'celo-ecosystem', 'defi-2', 'cross-chain', 'cronos-ecosystem', 'cardano', 'injective-ecosystem', 'bnb-chain-ecosystem', 'oasis-ecosystem', 'moonbeam-ecosystem', 'xdc-ecosystem', 'metisdao-ecosystem', 'velas-ecosystem', 'doge-chain-ecosystem', 'aptos-ecosystem', 'sui-ecosystem', 'optimism-ecosystem', 'bitcoin-ecosystem', 'real-world-assets-protocols', 'zksync-era-ecosystem', 'kadena-ecosystem', 'base-ecosystem', 'linea-ecosystem', 'sei-ecosystem', 'toncoin-ecosystem', 'paal-ecosystem', 'blast-ecosystem', 'atomicals-ecosystem', 'move-vm', 'eigenlayer-ecosystem', 'hyperliquid-ecosystem', 'gnosis-chain-ecosystem', 'ronin-ecosystem', 'astar-ecosystem', 'core-ecosystem', 'starknet-ecosystem', 'mantle-ecosystem', 'opbnb-ecosystem', 'scroll-ecosystem', 'merlin-ecosystem', 'b²-network-ecosystem', 'mode-ecosystem', 'world-chain-mainnet-ecosystem', 'made-in-america', 'btcfi', 'world-liberty-financial-portfolio', 'corn-ecosystem', 'bonk-fun-ecosystem', 'sonic-ecosystem', 'binance-ecosystem', 'binance-listing', 'bittensor-ecosystem', 'tokenized-assets', 'xstocks-ecosystem', 'hyperevm-ecosystem', 'etherlink-ecosystem', 'bera-chain-ecosystem', 'abstract-chain-ecosystem', 'unichain-ecosystem', 'soneium-ecosystem', 'fraxtal-ecosystem', 'monad-ecosystem', 'hashkey-chain-ecosystem', 'wlfi-ecosystem', 'plasma-ecosystem', 'x402-ecosystem', 'iso-20022']",1000000000.0,708099970.4525867,1000000000.0,False,8950356774.87,,15,,,,2026-02-14T10:09:00.000Z,8.950356774866554,636948756.961867,-5.4055,-0.15845603,6.05388102,3.69155876,-36.14808195,-30.14774256,-37.97064929,6337747367.823115,0.2662,8950356774.87,,2026-02-14T10:09:00.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2026-02-14 11:11:18.751159
29470,Ethena USDe,USDe,ethena-usde,295,2024-02-20T11:05:01.000Z,"['stablecoin', 'asset-backed-stablecoin', 'binance-labs-portfolio', 'dragonfly-capital-portfolio', 'usd-stablecoin', 'eigenlayer-ecosystem', 'binance-ecosystem', 'binance-listing', 'xlayer-ecosystem', 'plasma-ecosystem']",,6318619585.584829,6318619585.584829,True,6311409781.02,,16,,,,2026-02-14T10:09:00.000Z,0.9988589589116823,77097579.586292,-22.6497,-0.00863984,0.02839085,0.01487247,-0.07389157,-0.02580207,0.01699186,6311409781.016228,0.2651,6311409781.02,,2026-02-14T10:09:00.000Z,1027.0,Ethereum,ETH,ethereum,0x4c9edd5852cd905f086c759e8383e09bff1e68b3,2026-02-14 11:11:18.751159
37263,Canton,CC,canton-network,70,2025-07-08T04:07:45.000Z,"['proof-of-authority', 'store-of-value', 'enterprise-solutions', 'privacy', 'interoperability', 'scaling', 'smart-contracts', 'layer-1', 'binance-ecosystem', 'binance-listing', 'privacy-blockchain']",,37751015829.25541,37751015829.25541,True,6174206919.89,,17,37749866168.44,6174018892.003833,,2026-02-14T10:09:00.000Z,0.16355074914584714,18010633.43257049,10.5662,-0.56837809,2.53975652,-4.92262809,25.85255231,123.60939814,48.61852906,6174206919.891456,0.2593,6174206919.89,,2026-02-14T10:09:00.000Z,,,,,,2026-02-14 11:11:18.751159
512,Stellar,XLM,stellar,805,2014-08-05T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'decentralized-exchange-dex-token', 'defi', 'smart-contracts', 'hashkey-capital-portfolio', 'real-world-assets-protocols', '2017-2018-alt-season', 'made-in-america', 'binance-ecosystem', 'binance-listing', 'iso-20022']",50001806812.0,32842850212.573296,50001786883.65895,False,8491312737.02,,18,31531408660.0,5354669675.981914,,2026-02-14T10:09:00.000Z,0.16982018576210078,125470250.07763411,9.6526,0.28081137,8.32635993,7.09887199,-26.83073273,-21.94890104,-35.10782357,5577378924.056048,0.2342,8491316121.25,,2026-02-14T10:09:00.000Z,,,,,,2026-02-14 11:11:18.751159
4943,Dai,DAI,multi-collateral-dai,3681,2019-11-22T00:00:00.000Z,"['defi', 'stablecoin', 'asset-backed-stablecoin', 'usd-stablecoin', 'binance-ecosystem', 'binance-listing', 'xlayer-ecosystem']",,5365382702.664872,5365382702.664872,True,5365504394.99,,19,,,,2026-02-14T10:10:00.000Z,1.0000226810150366,146507972.95779708,1352,-0.00143478,0.02038113,0.0421558,0.0360964,0.01461336,0.02045945,5365504394.990628,0.2253,5365504394.99,,2026-02-14T10:10:00.000Z,1027.0,Ethereum,ETH,ethereum,0x6b175474e89094c44da98b954eedeac495271d0f,2026-02-14 11:11:18.751159
36148,World Liberty Financial USD,USD1,usd1,898,2025-04-13T05:37:56.000Z,"['stablecoin', 'usd-stablecoin', 'tron20-ecosystem', 'made-in-america', 'world-liberty-financial-portfolio', 'binance-ecosystem', 'binance-listing', 'wlfi-ecosystem']",,5283506894.53634,5283506894.53634,False,5280121565.78,,20,,,,2026-02-14T10:09:00.000Z,0.9993592648165066,1396953390.400755,-10.7658,-0.00299937,0.02107934,-0.08714025,0.01838894,0.00444754,0.04981208,5280121565.77678,0.2217,5280121565.78,,2026-02-14T10:09:00.000Z,1027.0,Ethereum,ETH,ethereum,0x8d0D000Ee44948FC98c9B98A4FA4921476f08B0d,2026-02-14 11:11:18.751159
1437,Zcash,ZEC,zcash,576,2016-10-29T00:00:00.000Z,"['mineable', 'pow', 'equihash', 'medium-of-exchange', 'privacy', 'zero-knowledge-proofs', 'quantum-resistant', 'binance-chain', 'boostvc-portfolio', 'dcg-portfolio', 'electric-capital-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'winklevoss-capital-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'layer-1', 'standard-crypto-portfolio', '2017-2018-alt-season', 'made-in-america', 'binance-ecosystem', 'binance-listing', 'privacy-coins']",21000000.0,16534453.5405448,16534383.4155448,False,4649735702.09,,21,,,,2026-02-14T10:09:00.000Z,281.2161533475814,523141472.34881186,90.5029,-1.64743,20.68158017,22.52265535,-35.98703348,-26.298359,-60.31272862,4649755422.376307,0.1953,5905539220.3,,2026-02-14T10:09:00.000Z,,,,,,2026-02-14 11:11:18.751159
4642,Hedera,HBAR,hedera,418,2019-09-17T00:00:00.000Z,"['dag', 'marketplace', 'enterprise-solutions', 'payments', 'dcg-portfolio', 'hedera-hashgraph-ecosystem', 'real-world-assets-protocols', 'layer-1', 'made-in-america', 'binance-ecosystem', 'binance-listing', 'iso-20022']",50000000000.0,43003138665.62129,50000000000.0,False,5115043185.07,,22,,,,2026-02-14T10:09:00.000Z,0.10230086370142838,208521882.28741443,61.5551,-1.29014853,9.52048606,16.83985214,-15.83764143,-10.1427632,-33.80404796,4399258227.365349,0.1848,5115043185.07,,2026-02-14T10:09:00.000Z,,,,,,2026-02-14 11:11:18.751159
2,Litecoin,LTC,litecoin,1505,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'privacy', 'layer-1', '2017-2018-alt-season', 'made-in-america', 'binance-ecosystem', 'binance-listing']",84000000.0,76848001.98347135,84000000.0,False,4660085942.24,,23,,,,2026-02-14T10:09:00.000Z,55.47721359811494,334297374.6768538,9.3635,-0.30400908,4.31985815,4.01054277,-27.06352796,-28.62476862,-45.66737879,4263313020.625401,179,4660085942.24,,2026-02-14T10:09:00.000Z,,,,,,2026-02-14 11:11:18.751159
27772,PayPal USD,PYUSD,paypal-usd,152,2023-08-21T14:30:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'stellar-ecosystem', 'usd-stablecoin', 'fiat-stablecoin']",,4029457472.037311,4029457472.037311,False,4027613984.45,,24,,,,2026-02-14T10:10:00.000Z,0.9995424973202373,249668637.16282368,-3.9494,-0.03200481,0.00670571,-0.02495425,-0.0295382,0.01241729,-0.01062028,4027613984.445864,0.1691,4027613984.45,,2026-02-14T10:10:00.000Z,1027.0,Ethereum,ETH,ethereum,0x6c3ea9036406852006290770bedfcaba0e23a0e8,2026-02-14 11:11:18.751159
5805,Avalanche,AVAX,avalanche,1057,2020-07-13T00:00:00.000Z,"['smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'real-world-assets-protocols', 'layer-1', 'made-in-america', 'world-liberty-financial-portfolio', 'binance-ecosystem', 'binance-listing']",715748719.0,431771961.1772119,463441061.1772119,False,4278302225.43,,25,,,,2026-02-14T10:09:00.000Z,9.231599406750558,207230008.08073986,-20.6834,-0.24581328,4.11625519,2.46486475,-35.93586875,-24.16289043,-41.60808487,3985945780.655074,0.1674,6607505449.7,,2026-02-14T10:09:00.000Z,,,,,,2026-02-14 11:11:18.751159
20947,Sui,SUI,sui,898,2022-07-12T08:03:11.000Z,"['binance-launchpool', 'coinbase-ventures-portfolio', 'binance-labs-portfolio', 'electric-capital-portfolio', 'a16z-portfolio', 'sui-ecosystem', 'layer-1', 'move-vm', 'cmc-crypto-yearbook-2024-2025', 'made-in-america', 'world-liberty-financial-portfolio', 'binance-ecosystem', 'binance-listing']",10000000000.0,3846172527.4296656,10000000000.0,False,9868252811.9,,26,3846172527.43,3795500285.887748,,2026-02-14T10:09:00.000Z,0.9868252811903602,560705023.7291367,1.5861,0.35470954,6.48915731,0.79110944,-46.20294554,-32.83113925,-44.44365348,3795500285.887418,0.1594,9868252811.9,,2026-02-14T10:09:00.000Z,,,,,,2026-02-14 11:11:18.751159
5994,Shiba Inu,SHIB,shiba-inu,1043,2020-08-01T00:00:00.000Z,"['memes', 'ethereum-ecosystem', 'doggone-doggerel', 'bnb-chain-ecosystem', 'base-ecosystem', 'animal-memes', 'binance-ecosystem', 'binance-listing', 'etherlink-ecosystem']",589552695333683.0,589243879744165.2,589500417253956.6,False,3791188816.31,,27,589551575078137.0,3791517821.9640174,,2026-02-14T10:10:00.000Z,6.431189368735896e-06,137897256.736417,5.1525,0.06455948,5.75920959,6.101883,-25.26373494,-17.87274669,-30.03309358,3789538975.0033684,0.1591,3791525026.54,,2026-02-14T10:10:00.000Z,1027.0,Ethereum,ETH,ethereum,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,2026-02-14 11:11:18.751159
11419,Toncoin,TON,toncoin,855,2021-08-26T13:40:22.000Z,"['pos', 'layer-1', 'ftx-bankruptcy-estate', 'dwf-labs-portfolio', 'toncoin-ecosystem', 'cmc-crypto-yearbook-2024-2025', 'binance-ecosystem', 'binance-listing']",,2450178631.832988,5154101781.400053,True,7607524432.9,,28,,,,2026-02-14T10:09:00.000Z,1.4760136209084862,90723251.62855928,-0.9668,0.81233677,5.35339306,9.76991569,-17.20098873,-2.27853379,-20.63980707,3616497034.244409,0.1519,7607524432.9,,2026-02-14T10:09:00.000Z,,,,,,2026-02-14 11:11:18.751159
3635,Cronos,CRO,cronos,339,2018-12-14T00:00:00.000Z,"['medium-of-exchange', 'centralized-exchange', 'mobile', 'payments', 'layer-1']",100000000000.0,39861918808.77855,98395252762.70354,False,8002113138.1,,29,97393210558.0,7920620841.8153515,,2026-02-14T10:09:00.000Z,0.08132621151346511,21780649.20680068,55.1129,-0.59672553,6.21650175,5.08131804,-20.79687399,-13.93049117,-29.87703503,3241818840.3752975,0.1361,8132621151.35,,2026-02-14T10:09:00.000Z,,,,,,2026-02-14 11:11:18.751159
33251,World Liberty Financial,WLFI,world-liberty-financial-wlfi,420,2024-10-01T02:34:47.000Z,"['defi', 'ethereum-ecosystem', 'solana-ecosystem', 'bnb-chain-ecosystem', 'made-in-america', 'binance-ecosystem', 'binance-listing', 'wlfi-ecosystem']",100000000000.0,26743737086.0,100000000000.0,False,10392346706.49,,30,,,,2026-02-14T10:10:00.000Z,0.10392346706492518,128617478.63776127,3.3566,-0.66010031,1.34907306,3.1020593,-39.50388677,-21.27774779,-29.2048989,2779301880.249939,0.1167,10392346706.49,,2026-02-14T10:10:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdA5e1988097297dCdc1f90D4dFE7909e847CBeF6,2026-02-14 11:11:18.751159
5176,Tether Gold,XAUt,tether-gold,346,2020-02-07T00:00:00.000Z,"['ethereum-ecosystem', 'tokenized-gold', 'real-world-assets-protocols', 'tokenized-assets', 'tokenized-commodities']",,520825.641698,712747089,False,3560520560.98,,31,48450.0,242031463.67301974,0.72197428,2026-02-14T10:10:00.000Z,4995.489446295557,369481016.2734384,-50.2914,-0.11691658,0.95475167,1.63242367,8.50972654,16.68343413,22.37620721,2601778996.4624705,0.1093,3560520560.98,3603700411.0,2026-02-14T10:10:00.000Z,1027.0,Ethereum,ETH,ethereum,0x68749665FF8D2d112Fa859AA293F07A622782F38,2026-02-14 11:11:18.751159
4705,PAX Gold,PAXG,pax-gold,360,2019-09-26T00:00:00.000Z,"['ethereum-ecosystem', 'tokenized-gold', 'real-world-assets-protocols', 'binance-ecosystem', 'binance-listing', 'tokenized-assets', 'tokenized-commodities']",,459009975,459009975,True,2306434932.08,,32,,,,2026-02-14T10:09:00.000Z,5024.803506901609,191644853.72160277,-49.1398,-0.09303315,0.93697902,1.51071777,8.80218123,17.11684739,22.41545844,2306434932.0828195,0.0969,2306434932.08,,2026-02-14T10:09:00.000Z,1027.0,Ethereum,ETH,ethereum,0x45804880de22913dafe09f4980848ece6ecbaf78,2026-02-14 11:11:18.751159
6636,Polkadot,DOT,polkadot-new,1025,2020-08-19T00:00:00.000Z,"['defi', 'ethereum-ecosystem', 'substrate', 'polkadot', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'heco-ecosystem', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'arbitrum-ecosystem', 'spartan-group', 'optimism-ecosystem', 'osmosis-ecosystem', 'base-ecosystem', 'gnosis-chain-ecosystem', 'binance-ecosystem', 'binance-listing']",2100000000.0,1665258551.107012,1665258551.107012,False,2263550428.03,,33,,,,2026-02-14T10:09:00.000Z,1.359278669682071,99507923.33608332,0.6538,-0.3118432,6.62821634,2.00766719,-38.3386353,-28.05214597,-52.91187769,2263550428.025432,0.0951,2854485206.33,,2026-02-14T10:09:00.000Z,,,,,,2026-02-14 11:11:18.751159
7083,Uniswap,UNI,uniswap,1405,2020-09-17T00:00:00.000Z,"['decentralized-exchange-dex-token', 'defi', 'dao', 'ethereum-ecosystem', 'yield-farming', 'amm', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'governance', 'heco-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'blockchain-capital-portfolio', 'defiance-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'parafi-capital', 'paradigm-portfolio', 'polygon-ecosystem', 'terra-ecosystem', 'near-protocol-ecosystem', 'arbitrum-ecosystem', 'cmc-crypto-awards-2024', 'gnosis-chain-ecosystem', 'sora-ecosystem', 'hoo-smart-chain-ecosystem', 'made-in-america', 'binance-ecosystem', 'binance-listing', 'etherlink-ecosystem', 'unichain-ecosystem']",,634193562.7465303,898828420.0366303,False,3112390936.43,,34,,,0.69877302,2026-02-14T10:10:00.000Z,3.462719766143418,322662122.5853485,-7.7794,-0.98950266,4.58180979,0.06299164,-37.64112624,-31.50265716,-55.8108625,2196034585.2833266,0.0922,3112390936.43,3142700873.0,2026-02-14T10:10:00.000Z,1027.0,Ethereum,ETH,ethereum,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,2026-02-14 11:11:18.751159
22974,Bittensor,TAO,bittensor,244,2023-03-06T05:20:00.000Z,"['ai-big-data', 'distributed-computing', 'oracles', 'dao', 'polychain-capital-portfolio', 'dcg-portfolio', 'open-source', 'generative-ai', 'layer-1', 'depin', 'cmc-crypto-yearbook-2024-2025', 'binance-ecosystem', 'binance-listing', 'bittensor-ecosystem', 'robotics']",21000000.0,10665599.22289257,21000000.0,False,4184894282.53,,35,,,,2026-02-14T10:09:00.000Z,199.28068012035115,251915995.98564172,126.9116,-3.02396727,27.09952256,21.4630076,-29.85372657,-23.9932382,-41.94820677,2125447867.02912,0.0893,4184894282.53,,2026-02-14T10:09:00.000Z,22974.0,Bittensor,TAO,bittensor,0,2026-02-14 11:11:18.751159
27075,Mantle,MNT,mantle,219,2023-07-17T11:00:31.000Z,"['ethereum-ecosystem', 'layer-2', 'dwf-labs-portfolio', 'mantle-ecosystem', 'made-in-china', 'neobank']",6219316795.0,3252944055.6368403,6219316794.889999,False,4019419784.84,,36,3252944055.64,2102312541.298781,,2026-02-14T10:09:00.000Z,0.6462799560458969,30263463.92943127,-15.1138,-0.11766763,5.84697821,3.18950315,-33.5145106,-48.44530296,-46.77653197,2102312541.2967389,0.0883,4019419784.91,,2026-02-14T10:09:00.000Z,1027.0,Ethereum,ETH,ethereum,0x3c3a81e81dc49a522a592e7622a7e711c06bf354,2026-02-14 11:11:18.751159
7278,Aave,AAVE,aave,1252,2020-10-02T00:00:00.000Z,"['defi', 'dao', 'ethereum-ecosystem', 'yield-farming', 'three-arrows-capital-portfolio', 'governance', 'heco-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'lending-borowing', 'blockchain-capital-portfolio', 'defiance-capital-portfolio', 'framework-ventures-portfolio', 'alameda-research-portfolio', 'pantera-capital-portfolio', 'parafi-capital', 'polygon-ecosystem', 'fantom-ecosystem', 'near-protocol-ecosystem', 'arbitrum-ecosystem', 'optimism-ecosystem', 'standard-crypto-portfolio', 'gnosis-chain-ecosystem', 'sora-ecosystem', 'made-in-america', 'world-liberty-financial-portfolio', 'binance-ecosystem', 'binance-listing']",,15327715.14893254,16000000.0,False,2021141532.68,,37,,,0.06959232,2026-02-14T10:09:00.000Z,126.32134579234653,370571215.8393485,-21.0531,0.1953832,12.17424296,13.79214208,-28.36719275,-32.01875783,-30.22235434,1936217605.534896,0.0813,2021141532.68,27822287639.0,2026-02-14T10:09:00.000Z,1027.0,Ethereum,ETH,ethereum,0x7Fc66500c84A76Ad7e9c93437bFc5Ac33E2DDaE9,2026-02-14 11:11:18.751159
36341,Aster,ASTER,aster,416,2025-04-25T06:46:11.000Z,"['decentralized-exchange-dex-token', 'defi', 'derivatives', 'dex', 'bnb-chain-ecosystem', 'binance-ecosystem', 'binance-listing', 'perp-dex-coins', 'made-in-china']",8000000000.0,2476232867.356448,7822985112.446448,False,5571614209.11,,38,,,,2026-02-14T10:09:00.000Z,0.712210764691706,152358883.68336552,-34.6995,-0.15826306,0.21648884,31.85342736,-5.13693192,-12.753058,-42.43894631,1763599704.0146716,0.0741,5697686117.53,,2026-02-14T10:09:00.000Z,1839.0,BNB Smart Chain (BEP20),BNB,bnb,0x000Ae314E2A2172a039B26378814C252734f556A,2026-02-14 11:11:18.751159
35491,MemeCore,M,memecore,110,2025-07-03T09:16:58.000Z,"['memes', 'bnb-chain-ecosystem', 'layer-1', 'binance-alpha', 'binance-alpha-airdrops', 'binance-ecosystem', 'binance-listing']",10000000000.0,1268239522.5188727,5335556295.026098,False,7317651176.71,,39,,,,2026-02-14T10:09:00.000Z,1.3714879521628414,8945066.91847218,-7.4172,-1.04730237,-3.43841589,-19.05227151,-13.21591771,-18.43202761,-38.02391486,1739375225.5913885,73,13714879521.63,,2026-02-14T10:09:00.000Z,1839.0,BNB Smart Chain (BEP20),BNB,bnb,0x22b1458e780f8fa71e2f84502cee8b5a3cc731fa,2026-02-14 11:11:18.751159
11092,Bitget Token,BGB,bitget-token-new,45,2021-07-29T00:00:00.000Z,"['centralized-exchange', 'ethereum-ecosystem', 'made-in-china']",919992035.98,699491469.231715,916931610.9787906,False,2218542682.43,,40,,,,2026-02-14T10:10:00.000Z,2.4195290639634743,23304185.62941613,18.0648,0.80096418,3.44626539,-8.47926982,-35.09344597,-31.55557517,-37.91755669,1692439939.8006468,0.0711,2225947469.67,,2026-02-14T10:10:00.000Z,1027.0,Ethereum,ETH,ethereum,0x54D2252757e1672EEaD234D27B1270728fF90581,2026-02-14 11:11:18.751159
3897,OKB,OKB,okb,200,2019-04-30T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'discount-token', 'ethereum-ecosystem', 'alameda-research-portfolio', 'x1-ecosystem', 'okexchain-ecosystem', 'x-layer-ecosystem', 'xlayer-ecosystem', 'made-in-china']",21000000.0,21000000.0,21000000.0,False,1668106222.0,,41,246638974.0,19591428910.291073,,2026-02-14T10:10:00.000Z,79.4336296188577,27214524.49504513,22.3289,0.08561957,5.69418608,6.74162604,-30.94833973,-25.38514493,-31.05374978,1668106221.9960115,0.0701,1668106222.0,,2026-02-14T10:10:00.000Z,1027.0,Ethereum,ETH,ethereum,0x75231f58b43240c9718dd58b4967c5114342a86c,2026-02-14 11:11:18.751159
24478,Pepe,PEPE,pepe,650,2023-04-17T06:18:08.000Z,"['memes', 'ethereum-ecosystem', 'binance-ecosystem', 'binance-listing', 'etherlink-ecosystem']",413772501517365.8,413772501517365.8,413772501517365.8,False,1584705112.99,,42,,,,2026-02-14T10:09:00.000Z,3.829894705867479e-06,289984822.94235915,1.7164,-0.13228821,3.66805268,1.34758325,-37.0632138,-4.38958416,-23.82079392,1584705112.9949026,0.0666,1584705112.99,,2026-02-14T10:09:00.000Z,1027.0,Ethereum,ETH,ethereum,0x6982508145454ce325ddbe47a25d4ec3d2311933,2026-02-14 11:11:18.751159
33038,Sky,SKY,sky,207,2024-09-18T13:25:16.000Z,"['store-of-value', 'defi', 'dao', 'ethereum-ecosystem', 'polychain-capital-portfolio', 'governance', 'lending-borowing', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'paradigm-portfolio', 'near-protocol-ecosystem', 'arbitrum-ecosystem', 'spartan-group', 'bnb-chain-ecosystem', 'bitcoin-ecosystem', 'real-world-assets-protocols', 'standard-crypto-portfolio', 'binance-ecosystem', 'binance-listing']",23462665147.0,23000906467.083126,23462665147.365967,False,1612379949.12,,43,,,,2026-02-14T10:09:00.000Z,0.06872109110328137,21773626.42987032,61.8332,0.1962189,3.15976574,8.65259457,14.41581847,20.207579,35.07741064,1580647388.782473,0.0664,1612379949.09,,2026-02-14T10:09:00.000Z,1027.0,Ethereum,ETH,ethereum,0x56072C95FAA701256059aa122697B133aDEd9279,2026-02-14 11:11:18.751159
